Name,Name (multilang),Title (#{lang}),Email,UPN,External User ID,CV Partner User ID,CV Partner CV ID,Phone Number,Landline,Birth Year,Department,Country,Nationality,CV Partner section ID,External unique ID,Updated,Updated by owner,Month,Year,Name,Organiser,Long description,Highlighted,Is official masterdata (in #{lang}),Attachments
AWS Solutions Architect,int:Holly Wang,int:Senior AWS Engineer,holly.wang@example.org,hollywang,ext_a916cf8e,a916cf8e,cv_a916cf8e,001-620-708-9434x68105,501-574-9075,1994,Cloud Engineering,USA,Danish,b7891e97,3cebb6d1,2025-10-17,2025-02-14,9,2018,AWS Solutions Architect,Udemy,Intensive 3-day workshop.,True,int:No,certificate.pdf
SQL Advanced,int:Lori Oconnell,int:Principal .NET Engineer,lori.oconnell@example.org,lorioconnell,ext_6d164ecb,6d164ecb,cv_6d164ecb,670.228.5196x115,221.654.5447x02296,1996,Software Engineering,United Kingdom,British,6404f1cc,41385f37,2024-06-15,2024-08-14,4,2023,SQL Advanced,Internal,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
SQL Advanced,int:Lori Oconnell,int:Principal .NET Engineer,lori.oconnell@example.org,lorioconnell,ext_6d164ecb,6d164ecb,cv_6d164ecb,670.228.5196x115,221.654.5447x02296,1996,Software Engineering,United Kingdom,British,d222e3e0,64f629b7,2024-01-11,2024-11-09,6,2023,SQL Advanced,Databricks,Intensive 3-day workshop.,False,int:Yes,certificate.pdf
Azure Fundamentals,int:Lori Oconnell,int:Principal .NET Engineer,lori.oconnell@example.org,lorioconnell,ext_6d164ecb,6d164ecb,cv_6d164ecb,670.228.5196x115,221.654.5447x02296,1996,Software Engineering,United Kingdom,British,3059c3f1,8a63f831,2025-06-23,2025-04-01,3,2022,Azure Fundamentals,Coursera,Intensive 3-day workshop.,False,int:Yes,certificate.pdf
SQL Advanced,int:Lori Oconnell,int:Principal .NET Engineer,lori.oconnell@example.org,lorioconnell,ext_6d164ecb,6d164ecb,cv_6d164ecb,670.228.5196x115,221.654.5447x02296,1996,Software Engineering,United Kingdom,British,28aa50ba,25892f42,2025-05-23,2024-01-27,3,2021,SQL Advanced,Udemy,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
SQL Advanced,int:Daniel Johnson,int:Principal .NET Engineer,daniel.johnson@mail.test,danieljohnson,ext_d739f06c,d739f06c,cv_d739f06c,632-970-1851x0679,867-892-2877x72519,1973,Software Engineering,Australia,Danish,3ea827e8,728ea348,2025-03-10,2023-12-10,11,2021,SQL Advanced,Udemy,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
Power BI,int:Daniel Johnson,int:Principal .NET Engineer,daniel.johnson@mail.test,danieljohnson,ext_d739f06c,d739f06c,cv_d739f06c,632-970-1851x0679,867-892-2877x72519,1973,Software Engineering,Australia,Danish,b53d06ab,a44cfe16,2024-04-03,2025-11-02,8,2024,Power BI,Databricks,Intensive 3-day workshop.,False,int:No,certificate.pdf
Databricks Lakehouse,int:Daniel Johnson,int:Principal .NET Engineer,daniel.johnson@mail.test,danieljohnson,ext_d739f06c,d739f06c,cv_d739f06c,632-970-1851x0679,867-892-2877x72519,1973,Software Engineering,Australia,Danish,654a233f,10f2cedb,2025-11-05,2024-03-08,11,2021,Databricks Lakehouse,Microsoft,Intensive 3-day workshop.,True,int:No,certificate.pdf
AWS Solutions Architect,int:Daniel Johnson,int:Principal .NET Engineer,daniel.johnson@mail.test,danieljohnson,ext_d739f06c,d739f06c,cv_d739f06c,632-970-1851x0679,867-892-2877x72519,1973,Software Engineering,Australia,Danish,01971351,740ce592,2024-09-14,2024-10-24,9,2025,AWS Solutions Architect,AWS,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
AWS Solutions Architect,int:Daniel Johnson,int:Principal .NET Engineer,daniel.johnson@mail.test,danieljohnson,ext_d739f06c,d739f06c,cv_d739f06c,632-970-1851x0679,867-892-2877x72519,1973,Software Engineering,Australia,Danish,bf0e215e,8978abe0,2024-11-23,2023-12-24,4,2021,AWS Solutions Architect,AWS,Intensive 3-day workshop.,False,int:Yes,certificate.pdf
AWS Solutions Architect,int:Larry Byrd,int:Principal Oracle Engineer,larry.byrd@mail.test,larrybyrd,ext_6c846457,6c846457,cv_6c846457,265.680.7412,+1-518-913-9890,1978,Cloud Engineering,Slovenia,Danish,744c6675,a9111065,2025-04-28,2025-04-29,11,2018,AWS Solutions Architect,Microsoft,Intensive 3-day workshop.,True,int:No,
Azure Fundamentals,int:Larry Byrd,int:Principal Oracle Engineer,larry.byrd@mail.test,larrybyrd,ext_6c846457,6c846457,cv_6c846457,265.680.7412,+1-518-913-9890,1978,Cloud Engineering,Slovenia,Danish,dd221260,81574275,2025-09-17,2025-04-06,1,2023,Azure Fundamentals,Databricks,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
Power BI,int:Larry Byrd,int:Principal Oracle Engineer,larry.byrd@mail.test,larrybyrd,ext_6c846457,6c846457,cv_6c846457,265.680.7412,+1-518-913-9890,1978,Cloud Engineering,Slovenia,Danish,9e2f2b9e,571c31e4,2024-04-27,2025-01-27,12,2025,Power BI,Databricks,Intensive 3-day workshop.,True,int:No,certificate.pdf
Azure Fundamentals,int:Larry Byrd,int:Principal Oracle Engineer,larry.byrd@mail.test,larrybyrd,ext_6c846457,6c846457,cv_6c846457,265.680.7412,+1-518-913-9890,1978,Cloud Engineering,Slovenia,Danish,c13cdcb2,60581d82,2025-03-12,2025-02-17,4,2018,Azure Fundamentals,Internal,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
Azure Fundamentals,int:Susan Sanders,int:Principal Cloud Architect,susan.sanders@example.com,susansanders,ext_3401cb10,3401cb10,cv_3401cb10,701.882.0433x97189,001-707-805-6260,1996,Architecture,Slovenia,Swedish,f0ed2dc8,36c49aab,2024-02-25,2024-03-04,3,2024,Azure Fundamentals,Internal,Intensive 3-day workshop.,False,int:Yes,certificate.pdf
AWS Solutions Architect,int:Jennifer Jones,int:Principal C# Developer,jennifer.jones@example.com,jenniferjones,ext_a01287e4,a01287e4,cv_a01287e4,611-818-2422x412,+1-720-695-2004x61526,1983,Software Engineering,Australia,Polish,13020ae7,e2a85b71,2025-11-01,2024-03-26,12,2018,AWS Solutions Architect,Coursera,,True,int:Yes,certificate.pdf
Databricks Lakehouse,int:Jennifer Jones,int:Principal C# Developer,jennifer.jones@example.com,jenniferjones,ext_a01287e4,a01287e4,cv_a01287e4,611-818-2422x412,+1-720-695-2004x61526,1983,Software Engineering,Australia,Polish,0bd1958f,bb633a4a,2025-11-06,2024-04-08,10,2022,Databricks Lakehouse,Internal,Intensive 3-day workshop.,False,int:No,certificate.pdf
Azure Fundamentals,int:Hannah Burton,int:Associate .NET Engineer,hannah.burton@mail.test,hannahburton,ext_bff4c7dc,bff4c7dc,cv_bff4c7dc,(610)233-9937x8861,578-461-7063x04891,1979,Software Engineering,Spain,Norwegian,977ef2a0,eb0c90a8,2024-08-22,2025-09-13,6,2019,Azure Fundamentals,Microsoft,Intensive 3-day workshop.,True,int:No,certificate.pdf
Power BI,int:Hannah Burton,int:Associate .NET Engineer,hannah.burton@mail.test,hannahburton,ext_bff4c7dc,bff4c7dc,cv_bff4c7dc,(610)233-9937x8861,578-461-7063x04891,1979,Software Engineering,Spain,Norwegian,f8390dad,1f5847d2,2025-04-14,2024-05-09,3,2019,Power BI,Databricks,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
SQL Advanced,int:Hannah Burton,int:Associate .NET Engineer,hannah.burton@mail.test,hannahburton,ext_bff4c7dc,bff4c7dc,cv_bff4c7dc,(610)233-9937x8861,578-461-7063x04891,1979,Software Engineering,Spain,Norwegian,f60a621b,30ca5844,2025-09-16,2024-01-25,4,2018,SQL Advanced,Coursera,Intensive 3-day workshop.,True,int:No,
SQL Advanced,int:Hannah Burton,int:Associate .NET Engineer,hannah.burton@mail.test,hannahburton,ext_bff4c7dc,bff4c7dc,cv_bff4c7dc,(610)233-9937x8861,578-461-7063x04891,1979,Software Engineering,Spain,Norwegian,c74c6789,072d657f,2024-03-17,2025-04-28,1,2020,SQL Advanced,AWS,Intensive 3-day workshop.,False,int:Yes,certificate.pdf
SQL Advanced,int:Hannah Burton,int:Associate .NET Engineer,hannah.burton@mail.test,hannahburton,ext_bff4c7dc,bff4c7dc,cv_bff4c7dc,(610)233-9937x8861,578-461-7063x04891,1979,Software Engineering,Spain,Norwegian,fb184034,65172938,2025-06-14,2025-09-27,8,2023,SQL Advanced,Databricks,Intensive 3-day workshop.,False,int:No,
Azure Fundamentals,int:Curtis Barton,int:Senior Data Platform Engineer,curtis.barton@mail.test,curtisbarton,ext_3f58bd24,3f58bd24,cv_3f58bd24,896-971-8325x8238,6076942007,1997,Data Engineering,United Kingdom,British,024e1e2f,a9392f2b,2023-11-25,2025-06-05,1,2024,Azure Fundamentals,Databricks,Intensive 3-day workshop.,False,int:Yes,certificate.pdf
Power BI,int:Curtis Barton,int:Senior Data Platform Engineer,curtis.barton@mail.test,curtisbarton,ext_3f58bd24,3f58bd24,cv_3f58bd24,896-971-8325x8238,6076942007,1997,Data Engineering,United Kingdom,British,b31b427f,2efc0161,2025-03-11,2025-11-10,4,2025,Power BI,Udemy,Intensive 3-day workshop.,False,int:Yes,certificate.pdf
AWS Solutions Architect,int:Curtis Barton,int:Senior Data Platform Engineer,curtis.barton@mail.test,curtisbarton,ext_3f58bd24,3f58bd24,cv_3f58bd24,896-971-8325x8238,6076942007,1997,Data Engineering,United Kingdom,British,5b6610a6,98e1740d,2024-03-27,2024-07-04,1,2018,AWS Solutions Architect,Udemy,Intensive 3-day workshop.,True,int:No,certificate.pdf
Power BI,int:Melissa Burke,int:Consultant Databricks Engineer,melissa.burke@mail.test,melissaburke,ext_785595cb,785595cb,cv_785595cb,+1-865-339-8402x89141,(684)963-9855,1975,Data Engineering,India,Norwegian,816d45d5,efe55c1f,2024-10-18,2024-07-08,10,2025,Power BI,AWS,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
Power BI,int:Kimberly Reed,int:Principal Delivery Manager,kimberly.reed@example.org,kimberlyreed,ext_04d1b17f,04d1b17f,cv_04d1b17f,+1-215-569-5620x17537,001-604-953-1943x3750,1980,Delivery Management,United Kingdom,Norwegian,4b90dea2,82a37c2e,2024-10-11,2024-02-26,8,2023,Power BI,Microsoft,Intensive 3-day workshop.,True,int:Yes,
Power BI,int:Ross Wood,int:Associate Azure Engineer,ross.wood@example.com,rosswood,ext_444dc1af,444dc1af,cv_444dc1af,001-593-403-6149x872,692-512-4938,1980,Cloud Engineering,India,Polish,ccff4340,5a367bf0,2023-12-03,2024-04-22,10,2025,Power BI,Udemy,Intensive 3-day workshop.,False,int:Yes,certificate.pdf
Power BI,int:William Peterson,int:Consultant Oracle Engineer,william.peterson@example.com,williampeterson,ext_9ebf38a7,9ebf38a7,cv_9ebf38a7,+1-308-994-8706x05664,558.703.0468x7506,1979,Cloud Engineering,USA,Norwegian,27293075,5cf6fc6c,2025-05-10,2024-05-18,2,2022,Power BI,Microsoft,Intensive 3-day workshop.,False,int:No,certificate.pdf
Azure Fundamentals,int:William Peterson,int:Consultant Oracle Engineer,william.peterson@example.com,williampeterson,ext_9ebf38a7,9ebf38a7,cv_9ebf38a7,+1-308-994-8706x05664,558.703.0468x7506,1979,Cloud Engineering,USA,Norwegian,1e163d59,6aee48f8,2025-06-18,2025-09-08,3,2023,Azure Fundamentals,Microsoft,,False,int:Yes,certificate.pdf
Power BI,int:William Peterson,int:Consultant Oracle Engineer,william.peterson@example.com,williampeterson,ext_9ebf38a7,9ebf38a7,cv_9ebf38a7,+1-308-994-8706x05664,558.703.0468x7506,1979,Cloud Engineering,USA,Norwegian,a8b92266,c0302d1d,2023-11-22,2025-08-14,9,2023,Power BI,Coursera,Intensive 3-day workshop.,False,int:No,certificate.pdf
SQL Advanced,int:Melissa Short,int:Senior Kubernetes Engineer,melissa.short@example.com,melissashort,ext_b6f15cbb,b6f15cbb,cv_b6f15cbb,790-636-1332,510-376-0954,1971,Cloud Engineering,India,Swedish,4a74a5bf,eea1d616,2024-06-05,2024-07-31,3,2019,SQL Advanced,Udemy,Intensive 3-day workshop.,True,int:No,certificate.pdf
SQL Advanced,int:Daniel Yu,int:Principal DevOps Engineer,daniel.yu@example.org,danielyu,ext_89ca1355,89ca1355,cv_89ca1355,335.305.8319x9717,6068512070,2002,Cloud Engineering,Ireland,British,14df4350,bac6f366,2025-11-09,2025-07-02,6,2022,SQL Advanced,Internal,Intensive 3-day workshop.,True,int:No,certificate.pdf
AWS Solutions Architect,int:Daniel Yu,int:Principal DevOps Engineer,daniel.yu@example.org,danielyu,ext_89ca1355,89ca1355,cv_89ca1355,335.305.8319x9717,6068512070,2002,Cloud Engineering,Ireland,British,15c4c8aa,adfe5aad,2025-04-23,2023-12-17,11,2024,AWS Solutions Architect,Udemy,Intensive 3-day workshop.,False,int:No,certificate.pdf
Power BI,int:Daniel Yu,int:Principal DevOps Engineer,daniel.yu@example.org,danielyu,ext_89ca1355,89ca1355,cv_89ca1355,335.305.8319x9717,6068512070,2002,Cloud Engineering,Ireland,British,a6505442,703a77eb,2024-09-22,2025-07-16,6,2023,Power BI,Databricks,Intensive 3-day workshop.,False,int:Yes,certificate.pdf
AWS Solutions Architect,int:Daniel Yu,int:Principal DevOps Engineer,daniel.yu@example.org,danielyu,ext_89ca1355,89ca1355,cv_89ca1355,335.305.8319x9717,6068512070,2002,Cloud Engineering,Ireland,British,61417355,4dfad05e,2024-07-14,2025-07-05,6,2019,AWS Solutions Architect,Coursera,Intensive 3-day workshop.,False,int:No,certificate.pdf
SQL Advanced,int:Daniel Yu,int:Principal DevOps Engineer,daniel.yu@example.org,danielyu,ext_89ca1355,89ca1355,cv_89ca1355,335.305.8319x9717,6068512070,2002,Cloud Engineering,Ireland,British,03c527c2,4115048d,2025-02-06,2024-10-27,6,2022,SQL Advanced,Internal,Intensive 3-day workshop.,True,int:No,certificate.pdf
SQL Advanced,int:Cynthia Poole,int:Senior Data Engineer,cynthia.poole@mail.test,cynthiapoole,ext_307667ce,307667ce,cv_307667ce,810-580-4661,+1-990-776-7699x150,1996,Data Engineering,United Kingdom,Polish,04a894ab,5d2c0de1,2024-06-25,2023-12-21,5,2022,SQL Advanced,Internal,Intensive 3-day workshop.,False,int:No,certificate.pdf
Azure Fundamentals,int:Cynthia Poole,int:Senior Data Engineer,cynthia.poole@mail.test,cynthiapoole,ext_307667ce,307667ce,cv_307667ce,810-580-4661,+1-990-776-7699x150,1996,Data Engineering,United Kingdom,Polish,b7920c1f,ac2ab670,2024-10-19,2025-10-18,2,2020,Azure Fundamentals,Databricks,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
Databricks Lakehouse,int:Cynthia Poole,int:Senior Data Engineer,cynthia.poole@mail.test,cynthiapoole,ext_307667ce,307667ce,cv_307667ce,810-580-4661,+1-990-776-7699x150,1996,Data Engineering,United Kingdom,Polish,8889e25b,b53c0024,2024-09-04,2025-01-18,2,2018,Databricks Lakehouse,Microsoft,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
Databricks Lakehouse,int:Cynthia Poole,int:Senior Data Engineer,cynthia.poole@mail.test,cynthiapoole,ext_307667ce,307667ce,cv_307667ce,810-580-4661,+1-990-776-7699x150,1996,Data Engineering,United Kingdom,Polish,d64ca0e9,c8ebc85a,2024-04-20,2024-02-20,11,2024,Databricks Lakehouse,Microsoft,,True,int:No,certificate.pdf
Power BI,int:Jasmine Graham,int:Consultant AI Engineer,jasmine.graham@example.com,jasminegraham,ext_f86e8352,f86e8352,cv_f86e8352,001-431-610-9193,(867)797-2320x024,1989,AI/ML,Australia,Norwegian,2e2241a6,ab71066c,2023-12-15,2024-12-16,5,2024,Power BI,Microsoft,Intensive 3-day workshop.,True,int:No,certificate.pdf
Databricks Lakehouse,int:Jasmine Graham,int:Consultant AI Engineer,jasmine.graham@example.com,jasminegraham,ext_f86e8352,f86e8352,cv_f86e8352,001-431-610-9193,(867)797-2320x024,1989,AI/ML,Australia,Norwegian,6e057df7,a597b948,2025-09-18,2024-09-09,10,2024,Databricks Lakehouse,Microsoft,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
SQL Advanced,int:Jasmine Graham,int:Consultant AI Engineer,jasmine.graham@example.com,jasminegraham,ext_f86e8352,f86e8352,cv_f86e8352,001-431-610-9193,(867)797-2320x024,1989,AI/ML,Australia,Norwegian,c95f56d1,1eef0b47,2025-06-23,2023-12-14,12,2023,SQL Advanced,AWS,Intensive 3-day workshop.,False,int:Yes,certificate.pdf
AWS Solutions Architect,int:Jasmine Graham,int:Consultant AI Engineer,jasmine.graham@example.com,jasminegraham,ext_f86e8352,f86e8352,cv_f86e8352,001-431-610-9193,(867)797-2320x024,1989,AI/ML,Australia,Norwegian,9c24d639,e69412be,2024-07-11,2024-12-22,11,2024,AWS Solutions Architect,Databricks,Intensive 3-day workshop.,False,int:No,certificate.pdf
AWS Solutions Architect,int:Jessica Sheppard,int:Consultant Data Platform Engineer,jessica.sheppard@mail.test,jessicasheppard,ext_12179068,12179068,cv_12179068,498-222-7495x4508,388.706.5333,1973,Data Engineering,India,British,78a510d6,ab7c03b7,2024-12-10,2024-03-24,8,2023,AWS Solutions Architect,Microsoft,Intensive 3-day workshop.,True,int:No,certificate.pdf
SQL Advanced,int:Jessica Sheppard,int:Consultant Data Platform Engineer,jessica.sheppard@mail.test,jessicasheppard,ext_12179068,12179068,cv_12179068,498-222-7495x4508,388.706.5333,1973,Data Engineering,India,British,4520df1c,db36ed52,2024-05-24,2024-08-20,9,2019,SQL Advanced,Internal,Intensive 3-day workshop.,False,int:No,certificate.pdf
Azure Fundamentals,int:Jessica Sheppard,int:Consultant Data Platform Engineer,jessica.sheppard@mail.test,jessicasheppard,ext_12179068,12179068,cv_12179068,498-222-7495x4508,388.706.5333,1973,Data Engineering,India,British,710c094b,e27b902b,2024-08-21,2025-04-15,3,2024,Azure Fundamentals,Internal,Intensive 3-day workshop.,True,int:Yes,
SQL Advanced,int:Jessica Sheppard,int:Consultant Data Platform Engineer,jessica.sheppard@mail.test,jessicasheppard,ext_12179068,12179068,cv_12179068,498-222-7495x4508,388.706.5333,1973,Data Engineering,India,British,e64eff7f,ff7c1999,2024-10-05,2025-01-06,11,2021,SQL Advanced,Internal,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
Databricks Lakehouse,int:Joseph Morton,int:Senior MLOps Engineer,joseph.morton@example.org,josephmorton,ext_2773c6f1,2773c6f1,cv_2773c6f1,677.895.9959,921-770-7303x37933,1996,Data Engineering,United Kingdom,Norwegian,29703e36,95b185a0,2024-07-12,2025-01-07,3,2018,Databricks Lakehouse,Coursera,Intensive 3-day workshop.,False,int:Yes,
Databricks Lakehouse,int:Joseph Morton,int:Senior MLOps Engineer,joseph.morton@example.org,josephmorton,ext_2773c6f1,2773c6f1,cv_2773c6f1,677.895.9959,921-770-7303x37933,1996,Data Engineering,United Kingdom,Norwegian,29b2f2b3,be085651,2025-02-04,2024-12-01,4,2020,Databricks Lakehouse,Databricks,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
SQL Advanced,int:Joseph Morton,int:Senior MLOps Engineer,joseph.morton@example.org,josephmorton,ext_2773c6f1,2773c6f1,cv_2773c6f1,677.895.9959,921-770-7303x37933,1996,Data Engineering,United Kingdom,Norwegian,c14fb4f6,9a0b77c0,2025-02-14,2025-05-28,11,2019,SQL Advanced,Coursera,Intensive 3-day workshop.,False,int:No,certificate.pdf
Power BI,int:Joseph Morton,int:Senior MLOps Engineer,joseph.morton@example.org,josephmorton,ext_2773c6f1,2773c6f1,cv_2773c6f1,677.895.9959,921-770-7303x37933,1996,Data Engineering,United Kingdom,Norwegian,90df1ac6,e644f104,2025-03-05,2025-04-07,11,2019,Power BI,Udemy,Intensive 3-day workshop.,True,int:No,
SQL Advanced,int:Amanda Webb,int:Senior Full-stack Engineer,amanda.webb@example.org,amandawebb,ext_b8805172,b8805172,cv_b8805172,001-463-662-0501x5081,439.750.0334x234,1985,Software Engineering,United Kingdom,Swedish,f005228e,695b689d,2025-10-12,2024-11-25,7,2020,SQL Advanced,Microsoft,Intensive 3-day workshop.,True,int:No,certificate.pdf
Power BI,int:Amanda Webb,int:Senior Full-stack Engineer,amanda.webb@example.org,amandawebb,ext_b8805172,b8805172,cv_b8805172,001-463-662-0501x5081,439.750.0334x234,1985,Software Engineering,United Kingdom,Swedish,29fe2730,2f1586ab,2024-05-10,2025-05-09,10,2020,Power BI,AWS,Intensive 3-day workshop.,True,int:No,certificate.pdf
SQL Advanced,int:Amanda Webb,int:Senior Full-stack Engineer,amanda.webb@example.org,amandawebb,ext_b8805172,b8805172,cv_b8805172,001-463-662-0501x5081,439.750.0334x234,1985,Software Engineering,United Kingdom,Swedish,448ea9ab,89a549e3,2024-08-18,2024-07-12,7,2018,SQL Advanced,Coursera,Intensive 3-day workshop.,False,int:No,certificate.pdf
SQL Advanced,int:Amanda Webb,int:Senior Full-stack Engineer,amanda.webb@example.org,amandawebb,ext_b8805172,b8805172,cv_b8805172,001-463-662-0501x5081,439.750.0334x234,1985,Software Engineering,United Kingdom,Swedish,1e4877fd,9acb3f96,2024-07-01,2024-01-29,7,2019,SQL Advanced,Udemy,Intensive 3-day workshop.,True,int:No,certificate.pdf
AWS Solutions Architect,int:Amanda Webb,int:Senior Full-stack Engineer,amanda.webb@example.org,amandawebb,ext_b8805172,b8805172,cv_b8805172,001-463-662-0501x5081,439.750.0334x234,1985,Software Engineering,United Kingdom,Swedish,a5b09864,426018eb,2024-08-04,2024-01-18,5,2019,AWS Solutions Architect,AWS,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
AWS Solutions Architect,int:Joseph Christian,int:Consultant Oracle Engineer,joseph.christian@mail.test,josephchristian,ext_2eb308ee,2eb308ee,cv_2eb308ee,(823)538-6559,2996384253,1997,Cloud Engineering,United Kingdom,Swedish,66b0fbe9,1b693996,2024-12-31,2024-02-20,3,2022,AWS Solutions Architect,Microsoft,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
Databricks Lakehouse,int:Joseph Christian,int:Consultant Oracle Engineer,joseph.christian@mail.test,josephchristian,ext_2eb308ee,2eb308ee,cv_2eb308ee,(823)538-6559,2996384253,1997,Cloud Engineering,United Kingdom,Swedish,58b3a563,ed47db3b,2025-10-10,2024-04-20,8,2020,Databricks Lakehouse,Coursera,Intensive 3-day workshop.,True,int:No,certificate.pdf
Azure Fundamentals,int:Mariah Miller,int:Senior Scrum Master,mariah.miller@example.com,mariahmiller,ext_9a9aa0f9,9a9aa0f9,cv_9a9aa0f9,(489)873-1791,001-885-278-7255x87774,1991,Delivery Management,United Kingdom,Polish,98d31f7a,84a55429,2025-08-16,2024-11-23,5,2021,Azure Fundamentals,Microsoft,,False,int:Yes,certificate.pdf
