Name,Name (multilang),Title (#{lang}),Email,UPN,External User ID,CV Partner User ID,CV Partner CV ID,Phone Number,Landline,Birth Year,Department,Country,Nationality,CV Partner section ID,External unique ID,Updated,Updated by owner,Year from,Year to,Highlighted,Name,Description
Lead Product and Service Design,int:Christopher Walker,int:Head of Product and Service Design,christopher.walker@mail.test,christopherwalker,ext_28c33ecc,28c33ecc,cv_28c33ecc,(333)410-6005x313,001-820-868-1558x3938,1986,Head of Product and Service Design,India,Danish,9b9d06b6,3dc86af2,2025-08-06,2024-06-26,2019,2020,True,Lead Product and Service Design,Progression based on delivery impact.
Head of Product and Service Design,int:Christopher Walker,int:Head of Product and Service Design,christopher.walker@mail.test,christopherwalker,ext_28c33ecc,28c33ecc,cv_28c33ecc,(333)410-6005x313,001-820-868-1558x3938,1986,Head of Product and Service Design,India,Danish,4f12c7a5,0d66d8bc,2025-05-04,2024-05-15,2020,2021,False,Head of Product and Service Design,Progression based on delivery impact.
Senior Solution Architect,int:Heather Torres,int:Lead Solution Architect,heather.torres@example.com,heathertorres,ext_25e95bdd,25e95bdd,cv_25e95bdd,733-215-5206,(937)331-4950x1364,1979,Architecture,Ireland,Norwegian,d555a83d,d50db5b0,2024-11-22,2024-06-11,2016,2017,False,Senior Solution Architect,Progression based on delivery impact.
Principal Solution Architect,int:Heather Torres,int:Lead Solution Architect,heather.torres@example.com,heathertorres,ext_25e95bdd,25e95bdd,cv_25e95bdd,733-215-5206,(937)331-4950x1364,1979,Architecture,Ireland,Norwegian,d12b0a22,b27f8de6,2025-01-09,2024-02-01,2017,2018,False,Principal Solution Architect,Progression based on delivery impact.
Lead Solution Architect,int:Heather Torres,int:Lead Solution Architect,heather.torres@example.com,heathertorres,ext_25e95bdd,25e95bdd,cv_25e95bdd,733-215-5206,(937)331-4950x1364,1979,Architecture,Ireland,Norwegian,c2baf8b3,1541837e,2025-07-22,2025-06-25,2018,2019,True,Lead Solution Architect,Progression based on delivery impact.
Associate DevOps Engineer,int:Bonnie Kennedy,int:Associate DevOps Engineer,bonnie.kennedy@example.com,bonniekennedy,ext_e0a9ef62,e0a9ef62,cv_e0a9ef62,001-789-924-1956x252,250-599-7683,1977,Cloud Engineering,India,Swedish,ecf70ab0,2209ce49,2024-03-04,2024-04-30,2016,2017,True,Associate DevOps Engineer,Progression based on delivery impact.
Associate AWS Engineer,int:Alyssa Coleman,int:Senior AWS Engineer,alyssa.coleman@example.com,alyssacoleman,ext_9c4406d1,9c4406d1,cv_9c4406d1,2914436391,(474)632-6303x975,1975,Cloud Engineering,Slovenia,Polish,846da8da,79240722,2025-03-14,2024-07-21,2020,2021,False,Associate AWS Engineer,Progression based on delivery impact.
Consultant AWS Engineer,int:Alyssa Coleman,int:Senior AWS Engineer,alyssa.coleman@example.com,alyssacoleman,ext_9c4406d1,9c4406d1,cv_9c4406d1,2914436391,(474)632-6303x975,1975,Cloud Engineering,Slovenia,Polish,cacf2494,74ff0d8a,2024-05-12,2024-06-03,2021,2022,False,Consultant AWS Engineer,Progression based on delivery impact.
Senior AWS Engineer,int:Alyssa Coleman,int:Senior AWS Engineer,alyssa.coleman@example.com,alyssacoleman,ext_9c4406d1,9c4406d1,cv_9c4406d1,2914436391,(474)632-6303x975,1975,Cloud Engineering,Slovenia,Polish,3d40529e,607e7286,2025-03-21,2024-01-12,2022,2023,False,Senior AWS Engineer,Progression based on delivery impact.
Associate MLOps Engineer,int:Julie Rivera,int:Senior MLOps Engineer,julie.rivera@mail.test,julierivera,ext_730507c4,730507c4,cv_730507c4,508-864-0355x33803,452.570.1713x02321,1968,Data Engineering,Australia,Polish,587c84c1,00003556,2024-10-13,2025-07-22,2017,2018,True,Associate MLOps Engineer,Progression based on delivery impact.
Consultant MLOps Engineer,int:Julie Rivera,int:Senior MLOps Engineer,julie.rivera@mail.test,julierivera,ext_730507c4,730507c4,cv_730507c4,508-864-0355x33803,452.570.1713x02321,1968,Data Engineering,Australia,Polish,fbf9c48e,6f8bae8a,2025-02-03,2025-06-27,2018,2019,True,Consultant MLOps Engineer,Progression based on delivery impact.
Senior MLOps Engineer,int:Julie Rivera,int:Senior MLOps Engineer,julie.rivera@mail.test,julierivera,ext_730507c4,730507c4,cv_730507c4,508-864-0355x33803,452.570.1713x02321,1968,Data Engineering,Australia,Polish,34d93e4c,679fcd0e,2025-05-14,2025-04-01,2019,2020,True,Senior MLOps Engineer,Progression based on delivery impact.
Associate Data Platform Engineer,int:Jacqueline Nelson,int:Consultant Data Platform Engineer,jacqueline.nelson@example.com,jacquelinenelson,ext_0c229710,0c229710,cv_0c229710,881.467.4233,+1-834-449-7347x156,1984,Data Engineering,Ireland,Norwegian,bcb36191,cce68403,2024-01-03,2025-08-14,2017,2018,True,Associate Data Platform Engineer,Progression based on delivery impact.
Consultant Data Platform Engineer,int:Jacqueline Nelson,int:Consultant Data Platform Engineer,jacqueline.nelson@example.com,jacquelinenelson,ext_0c229710,0c229710,cv_0c229710,881.467.4233,+1-834-449-7347x156,1984,Data Engineering,Ireland,Norwegian,9bf83534,e0c3f230,2025-05-03,2024-03-26,2018,2019,False,Consultant Data Platform Engineer,Progression based on delivery impact.
Associate C# Developer,int:John Martinez,int:Associate C# Developer,john.martinez@mail.test,johnmartinez,ext_f597ac21,f597ac21,cv_f597ac21,476.489.6270x6614,467-947-4689x715,1968,Software Engineering,Ireland,Swedish,53738356,43a6d7e1,2024-09-20,2024-11-13,2021,2022,True,Associate C# Developer,Progression based on delivery impact.
Consultant MLOps Engineer,int:James Wilson,int:Principal MLOps Engineer,james.wilson@mail.test,jameswilson,ext_0d241f3c,0d241f3c,cv_0d241f3c,823.800.8576,001-556-874-9160x1692,1981,Data Engineering,India,Danish,79186f20,d3eeaf89,2025-09-15,2024-06-04,2018,2019,False,Consultant MLOps Engineer,Progression based on delivery impact.
Senior MLOps Engineer,int:James Wilson,int:Principal MLOps Engineer,james.wilson@mail.test,jameswilson,ext_0d241f3c,0d241f3c,cv_0d241f3c,823.800.8576,001-556-874-9160x1692,1981,Data Engineering,India,Danish,984a9e40,5e76e472,2024-07-01,2025-03-10,2019,2020,False,Senior MLOps Engineer,
Principal MLOps Engineer,int:James Wilson,int:Principal MLOps Engineer,james.wilson@mail.test,jameswilson,ext_0d241f3c,0d241f3c,cv_0d241f3c,823.800.8576,001-556-874-9160x1692,1981,Data Engineering,India,Danish,d65eaa0e,9960caaf,2024-06-16,2024-08-12,2020,2021,True,Principal MLOps Engineer,
Consultant Python Developer,int:Amanda Gill,int:Principal Python Developer,amanda.gill@example.org,amandagill,ext_6333b3cf,6333b3cf,cv_6333b3cf,758-275-0663x370,001-324-397-2439x920,1985,Data Engineering,Ireland,Swedish,7fcec7a3,aede9050,2025-08-29,2025-05-31,2017,2018,True,Consultant Python Developer,Progression based on delivery impact.
Senior Python Developer,int:Amanda Gill,int:Principal Python Developer,amanda.gill@example.org,amandagill,ext_6333b3cf,6333b3cf,cv_6333b3cf,758-275-0663x370,001-324-397-2439x920,1985,Data Engineering,Ireland,Swedish,25f9629f,a55d46b0,2025-05-23,2023-11-27,2018,2019,False,Senior Python Developer,Progression based on delivery impact.
Principal Python Developer,int:Amanda Gill,int:Principal Python Developer,amanda.gill@example.org,amandagill,ext_6333b3cf,6333b3cf,cv_6333b3cf,758-275-0663x370,001-324-397-2439x920,1985,Data Engineering,Ireland,Swedish,dca68e78,ac27592b,2024-11-22,2024-12-27,2019,2020,False,Principal Python Developer,Progression based on delivery impact.
Associate Data Platform Engineer,int:Jacob Robinson,int:Senior Data Platform Engineer,jacob.robinson@example.com,jacobrobinson,ext_261969b4,261969b4,cv_261969b4,+1-866-691-8362x6448,001-961-219-5243x6402,1996,Data Engineering,United Kingdom,Danish,3c4676d0,116f04eb,2025-07-28,2024-11-04,2017,2018,False,Associate Data Platform Engineer,Progression based on delivery impact.
Consultant Data Platform Engineer,int:Jacob Robinson,int:Senior Data Platform Engineer,jacob.robinson@example.com,jacobrobinson,ext_261969b4,261969b4,cv_261969b4,+1-866-691-8362x6448,001-961-219-5243x6402,1996,Data Engineering,United Kingdom,Danish,5d90e830,7293dbcb,2025-03-19,2024-04-26,2018,2019,False,Consultant Data Platform Engineer,Progression based on delivery impact.
Senior Data Platform Engineer,int:Jacob Robinson,int:Senior Data Platform Engineer,jacob.robinson@example.com,jacobrobinson,ext_261969b4,261969b4,cv_261969b4,+1-866-691-8362x6448,001-961-219-5243x6402,1996,Data Engineering,United Kingdom,Danish,80f4f49e,06aa2ac6,2025-11-15,2024-04-28,2019,2020,False,Senior Data Platform Engineer,Progression based on delivery impact.
Senior Business Analysis,int:Todd Hardy,int:Head of Business Analysis,todd.hardy@example.org,toddhardy,ext_fac9015e,fac9015e,cv_fac9015e,716-486-4622,001-223-472-8179x323,1984,Head of Business Analysis,United Kingdom,Norwegian,ed43af0d,ce2a215d,2024-08-20,2024-02-22,2019,2020,False,Senior Business Analysis,Progression based on delivery impact.
Principal Business Analysis,int:Todd Hardy,int:Head of Business Analysis,todd.hardy@example.org,toddhardy,ext_fac9015e,fac9015e,cv_fac9015e,716-486-4622,001-223-472-8179x323,1984,Head of Business Analysis,United Kingdom,Norwegian,d4c6df3d,6ae74b23,2025-01-27,2025-09-12,2020,2021,True,Principal Business Analysis,Progression based on delivery impact.
Lead Business Analysis,int:Todd Hardy,int:Head of Business Analysis,todd.hardy@example.org,toddhardy,ext_fac9015e,fac9015e,cv_fac9015e,716-486-4622,001-223-472-8179x323,1984,Head of Business Analysis,United Kingdom,Norwegian,986fd99b,712b9958,2024-03-17,2025-04-02,2021,2022,True,Lead Business Analysis,Progression based on delivery impact.
Head of Business Analysis,int:Todd Hardy,int:Head of Business Analysis,todd.hardy@example.org,toddhardy,ext_fac9015e,fac9015e,cv_fac9015e,716-486-4622,001-223-472-8179x323,1984,Head of Business Analysis,United Kingdom,Norwegian,cad170f9,8d685118,2023-12-19,2025-04-22,2022,2023,True,Head of Business Analysis,Progression based on delivery impact.
Consultant ML Engineer,int:Tiffany Warren,int:Principal ML Engineer,tiffany.warren@mail.test,tiffanywarren,ext_2d4987e4,2d4987e4,cv_2d4987e4,001-334-767-9121x41614,2932771004,1985,AI/ML,United Kingdom,British,ada43559,9bc07b13,2025-11-08,2024-08-04,2017,2018,False,Consultant ML Engineer,Progression based on delivery impact.
Senior ML Engineer,int:Tiffany Warren,int:Principal ML Engineer,tiffany.warren@mail.test,tiffanywarren,ext_2d4987e4,2d4987e4,cv_2d4987e4,001-334-767-9121x41614,2932771004,1985,AI/ML,United Kingdom,British,25d2fcaa,bd42bcb1,2025-04-27,2025-06-17,2018,2019,True,Senior ML Engineer,
Principal ML Engineer,int:Tiffany Warren,int:Principal ML Engineer,tiffany.warren@mail.test,tiffanywarren,ext_2d4987e4,2d4987e4,cv_2d4987e4,001-334-767-9121x41614,2932771004,1985,AI/ML,United Kingdom,British,1b446214,a33aade8,2025-03-16,2023-12-24,2019,2020,False,Principal ML Engineer,
Consultant C# Developer,int:Justin Garcia,int:Principal C# Developer,justin.garcia@mail.test,justingarcia,ext_81783c3a,81783c3a,cv_81783c3a,938-706-9847,+1-765-755-5356x690,1998,Software Engineering,United Kingdom,Norwegian,78215514,90564e2a,2024-05-13,2025-03-06,2020,2021,True,Consultant C# Developer,Progression based on delivery impact.
Senior C# Developer,int:Justin Garcia,int:Principal C# Developer,justin.garcia@mail.test,justingarcia,ext_81783c3a,81783c3a,cv_81783c3a,938-706-9847,+1-765-755-5356x690,1998,Software Engineering,United Kingdom,Norwegian,4a94f92b,cbf384be,2024-05-18,2024-03-30,2021,2022,True,Senior C# Developer,Progression based on delivery impact.
Principal C# Developer,int:Justin Garcia,int:Principal C# Developer,justin.garcia@mail.test,justingarcia,ext_81783c3a,81783c3a,cv_81783c3a,938-706-9847,+1-765-755-5356x690,1998,Software Engineering,United Kingdom,Norwegian,9f1c653b,f5b83440,2024-04-05,2025-07-16,2022,2023,True,Principal C# Developer,Progression based on delivery impact.
Associate DevOps Engineer,int:James Perez,int:Associate DevOps Engineer,james.perez@example.org,jamesperez,ext_88f59ddc,88f59ddc,cv_88f59ddc,607-562-0918,(779)978-6305x050,1997,Cloud Engineering,India,British,48f7e25f,c6f6632c,2025-10-18,2024-07-12,2017,2018,True,Associate DevOps Engineer,Progression based on delivery impact.
Consultant Backend Engineer,int:Harry Smith,int:Principal Backend Engineer,harry.smith@example.com,harrysmith,ext_d560ecad,d560ecad,cv_d560ecad,397.869.1567,993-428-9802x7148,1973,Software Engineering,United Kingdom,Norwegian,ac30a151,e5be04ec,2025-04-19,2025-02-16,2020,2021,False,Consultant Backend Engineer,Progression based on delivery impact.
Senior Backend Engineer,int:Harry Smith,int:Principal Backend Engineer,harry.smith@example.com,harrysmith,ext_d560ecad,d560ecad,cv_d560ecad,397.869.1567,993-428-9802x7148,1973,Software Engineering,United Kingdom,Norwegian,71ff353b,2ee5c290,2025-02-14,2024-09-23,2021,2022,True,Senior Backend Engineer,Progression based on delivery impact.
Principal Backend Engineer,int:Harry Smith,int:Principal Backend Engineer,harry.smith@example.com,harrysmith,ext_d560ecad,d560ecad,cv_d560ecad,397.869.1567,993-428-9802x7148,1973,Software Engineering,United Kingdom,Norwegian,f9563acd,b650ad76,2024-07-01,2024-10-12,2022,2023,True,Principal Backend Engineer,Progression based on delivery impact.
Consultant Frontend Engineer,int:Amanda Hill,int:Principal Frontend Engineer,amanda.hill@example.com,amandahill,ext_e37b62c1,e37b62c1,cv_e37b62c1,417.783.3321x160,(343)747-1287x1539,1969,Software Engineering,India,Swedish,d4fda459,487ce503,2025-06-17,2024-05-14,2017,2018,True,Consultant Frontend Engineer,Progression based on delivery impact.
Senior Frontend Engineer,int:Amanda Hill,int:Principal Frontend Engineer,amanda.hill@example.com,amandahill,ext_e37b62c1,e37b62c1,cv_e37b62c1,417.783.3321x160,(343)747-1287x1539,1969,Software Engineering,India,Swedish,9c307c1d,9d95935f,2025-09-22,2025-05-14,2018,2019,True,Senior Frontend Engineer,Progression based on delivery impact.
Principal Frontend Engineer,int:Amanda Hill,int:Principal Frontend Engineer,amanda.hill@example.com,amandahill,ext_e37b62c1,e37b62c1,cv_e37b62c1,417.783.3321x160,(343)747-1287x1539,1969,Software Engineering,India,Swedish,3f7ba4f7,1d7b9306,2023-11-24,2024-09-20,2019,2020,False,Principal Frontend Engineer,Progression based on delivery impact.
Associate ML Engineer,int:Terri Tran,int:Consultant ML Engineer,terri.tran@example.com,territran,ext_493b6096,493b6096,cv_493b6096,(568)363-3414x1115,001-552-856-9040,1982,AI/ML,Australia,Danish,cb0cc579,6d464f14,2024-05-09,2025-07-19,2019,2020,True,Associate ML Engineer,Progression based on delivery impact.
Consultant ML Engineer,int:Terri Tran,int:Consultant ML Engineer,terri.tran@example.com,territran,ext_493b6096,493b6096,cv_493b6096,(568)363-3414x1115,001-552-856-9040,1982,AI/ML,Australia,Danish,8a746f6c,3a21704c,2025-02-21,2024-10-26,2020,2021,False,Consultant ML Engineer,Progression based on delivery impact.
Associate Python Developer,int:Heidi Martinez,int:Senior Python Developer,heidi.martinez@example.org,heidimartinez,ext_c9198d37,c9198d37,cv_c9198d37,(455)628-9931x60875,777.629.4209,1974,Data Engineering,United Kingdom,Danish,1e4a7cf4,e79d6ea6,2024-10-27,2024-06-22,2020,2021,False,Associate Python Developer,Progression based on delivery impact.
Consultant Python Developer,int:Heidi Martinez,int:Senior Python Developer,heidi.martinez@example.org,heidimartinez,ext_c9198d37,c9198d37,cv_c9198d37,(455)628-9931x60875,777.629.4209,1974,Data Engineering,United Kingdom,Danish,fbb71653,7a9f3bc7,2025-03-04,2024-03-28,2021,2022,True,Consultant Python Developer,Progression based on delivery impact.
Senior Python Developer,int:Heidi Martinez,int:Senior Python Developer,heidi.martinez@example.org,heidimartinez,ext_c9198d37,c9198d37,cv_c9198d37,(455)628-9931x60875,777.629.4209,1974,Data Engineering,United Kingdom,Danish,960830b0,5603521b,2024-04-20,2024-08-26,2022,2023,True,Senior Python Developer,
Consultant Analytics Engineer,int:Miranda Henry,int:Principal Analytics Engineer,miranda.henry@example.com,mirandahenry,ext_a1f96342,a1f96342,cv_a1f96342,214.497.3746x05233,364.620.8656x7566,1993,Data Engineering,United Kingdom,British,4f3a1a2b,e3c1960d,2024-03-31,2025-06-30,2018,2019,False,Consultant Analytics Engineer,Progression based on delivery impact.
Senior Analytics Engineer,int:Miranda Henry,int:Principal Analytics Engineer,miranda.henry@example.com,mirandahenry,ext_a1f96342,a1f96342,cv_a1f96342,214.497.3746x05233,364.620.8656x7566,1993,Data Engineering,United Kingdom,British,a200a5ed,aa8d1add,2023-11-23,2024-08-10,2019,2020,True,Senior Analytics Engineer,
Principal Analytics Engineer,int:Miranda Henry,int:Principal Analytics Engineer,miranda.henry@example.com,mirandahenry,ext_a1f96342,a1f96342,cv_a1f96342,214.497.3746x05233,364.620.8656x7566,1993,Data Engineering,United Kingdom,British,6f961938,e755219b,2024-01-25,2025-03-27,2020,2021,False,Principal Analytics Engineer,Progression based on delivery impact.
Associate Data Platform Engineer,int:Monique Andrews,int:Senior Data Platform Engineer,monique.andrews@example.org,moniqueandrews,ext_5219f2cd,5219f2cd,cv_5219f2cd,438-961-2590x4729,001-874-823-3305x912,1996,Data Engineering,USA,Swedish,2f8a2ba8,66a1f0cc,2023-11-19,2025-06-30,2020,2021,False,Associate Data Platform Engineer,Progression based on delivery impact.
Consultant Data Platform Engineer,int:Monique Andrews,int:Senior Data Platform Engineer,monique.andrews@example.org,moniqueandrews,ext_5219f2cd,5219f2cd,cv_5219f2cd,438-961-2590x4729,001-874-823-3305x912,1996,Data Engineering,USA,Swedish,e0ed4515,11174d07,2024-11-29,2025-07-07,2021,2022,True,Consultant Data Platform Engineer,Progression based on delivery impact.
Senior Data Platform Engineer,int:Monique Andrews,int:Senior Data Platform Engineer,monique.andrews@example.org,moniqueandrews,ext_5219f2cd,5219f2cd,cv_5219f2cd,438-961-2590x4729,001-874-823-3305x912,1996,Data Engineering,USA,Swedish,d2d11a52,5dfcbabe,2023-12-04,2025-05-03,2022,2023,False,Senior Data Platform Engineer,Progression based on delivery impact.
Associate ML Engineer,int:Taylor Alexander,int:Senior ML Engineer,taylor.alexander@example.com,tayloralexander,ext_7c1c24b2,7c1c24b2,cv_7c1c24b2,+1-820-515-7201x85962,3139674926,1994,AI/ML,United Kingdom,Polish,93070c10,4b8f1c08,2025-04-12,2024-09-19,2020,2021,True,Associate ML Engineer,Progression based on delivery impact.
Consultant ML Engineer,int:Taylor Alexander,int:Senior ML Engineer,taylor.alexander@example.com,tayloralexander,ext_7c1c24b2,7c1c24b2,cv_7c1c24b2,+1-820-515-7201x85962,3139674926,1994,AI/ML,United Kingdom,Polish,0bae32b9,d88884f5,2024-12-25,2025-02-15,2021,2022,True,Consultant ML Engineer,Progression based on delivery impact.
Senior ML Engineer,int:Taylor Alexander,int:Senior ML Engineer,taylor.alexander@example.com,tayloralexander,ext_7c1c24b2,7c1c24b2,cv_7c1c24b2,+1-820-515-7201x85962,3139674926,1994,AI/ML,United Kingdom,Polish,a7faa8d8,acd5b2b8,2025-02-08,2025-03-14,2022,2023,True,Senior ML Engineer,Progression based on delivery impact.
