Name,Name (multilang),Title (#{lang}),Email,UPN,External User ID,CV Partner User ID,CV Partner CV ID,Phone Number,Landline,Birth Year,Department,Country,Nationality,CV Partner section ID,External unique ID,Updated,Updated by owner,Month from,Year from,Month to,Year to,Customer (#{lang}),Customer (int),Customer Anonymized (#{lang}),Customer Anonymized (int),Description (#{lang}),Description (int),Long description (#{lang}),Long description (int),Industry (#{lang}),Industry (int),Project type (#{lang}),Project type (int),Percent allocated,Project extent (individual hours),Project extent (hours),Project extent total (hours),Project extent,Project extent (currency),Project extent total,Project extent total (currency),Project area,Project area (unit),Highlighted
Karen Decker,int:Karen Decker,int:Associate AWS Engineer,karen.decker@example.org,karendecker,ext_a1366c49,a1366c49,cv_a1366c49,897-279-4523x21941,9616027769,1971,Cloud Engineering,United Kingdom,British,6f5e9fbf,b44c383d,2025-11-02,2025-10-05,1,2020,1,2022,int:Contoso,Acme,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Energy,Health,int:Advisory,Implementation,47,197,648,1758,Hours,GBP,54668,GBP,700,sqm,True
Karen Decker,int:Karen Decker,int:Associate AWS Engineer,karen.decker@example.org,karendecker,ext_a1366c49,a1366c49,cv_a1366c49,897-279-4523x21941,9616027769,1971,Cloud Engineering,United Kingdom,British,3e1d0a30,d141d0f9,2025-06-23,2025-01-31,10,2016,10,2020,int:Contoso,Acme,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Finance,Finance,int:Implementation,Advisory,20,32,619,329,Budget,NOK,217780,EUR,600,sqm,True
Johnny Miller,int:Johnny Miller,int:Consultant Azure Engineer,johnny.miller@example.org,johnnymiller,ext_6df24b2a,6df24b2a,cv_6df24b2a,+1-595-264-1220x310,972.436.8314,2002,Cloud Engineering,United Kingdom,Swedish,5c409f88,c34349c1,2023-12-25,2025-07-18,1,2022,9,2024,int:Contoso,Globex,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Finance,Finance,int:Advisory,Advisory,42,28,747,986,Hours,EUR,220751,EUR,700,sqm,True
Johnny Miller,int:Johnny Miller,int:Consultant Azure Engineer,johnny.miller@example.org,johnnymiller,ext_6df24b2a,6df24b2a,cv_6df24b2a,+1-595-264-1220x310,972.436.8314,2002,Cloud Engineering,United Kingdom,Swedish,5a08d48e,2210c079,2023-12-09,2025-03-26,11,2024,1,2024,int:Acme,Acme,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Finance,Energy,int:Advisory,Implementation,62,140,360,1985,Hours,GBP,109542,EUR,500,sqm,False
Johnny Miller,int:Johnny Miller,int:Consultant Azure Engineer,johnny.miller@example.org,johnnymiller,ext_6df24b2a,6df24b2a,cv_6df24b2a,+1-595-264-1220x310,972.436.8314,2002,Cloud Engineering,United Kingdom,Swedish,9d2fb899,19b297b6,2025-01-04,2025-08-21,5,2024,11,2024,int:Globex,Acme,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Energy,Energy,int:Advisory,Implementation,84,127,866,1568,Hours,NOK,198110,GBP,500,sqm,False
Johnny Miller,int:Johnny Miller,int:Consultant Azure Engineer,johnny.miller@example.org,johnnymiller,ext_6df24b2a,6df24b2a,cv_6df24b2a,+1-595-264-1220x310,972.436.8314,2002,Cloud Engineering,United Kingdom,Swedish,850e2507,64356979,2025-01-03,2024-10-18,10,2012,11,2012,int:Contoso,Contoso,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Health,Health,int:Implementation,Implementation,71,111,782,1407,Hours,EUR,220450,GBP,1000,sqm,False
Johnny Miller,int:Johnny Miller,int:Consultant Azure Engineer,johnny.miller@example.org,johnnymiller,ext_6df24b2a,6df24b2a,cv_6df24b2a,+1-595-264-1220x310,972.436.8314,2002,Cloud Engineering,United Kingdom,Swedish,ad98f10b,0b498c1c,2024-12-21,2025-03-06,9,2015,1,2018,int:Contoso,Contoso,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Finance,Finance,int:Advisory,Advisory,65,127,542,970,Hours,NOK,191422,NOK,1000,sqm,True
Andrew Ryan,int:Andrew Ryan,int:Head of UCD and Insights,andrew.ryan@example.com,andrewryan,ext_98ec4779,98ec4779,cv_98ec4779,560.612.2777x0793,001-660-250-1667,1985,Head of UCD and Insights,Ireland,Norwegian,4342e7b5,0dffef10,2025-03-01,2025-07-09,3,2015,7,2017,int:Contoso,Acme,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Finance,Energy,int:Advisory,Implementation,13,170,483,1832,Hours,SEK,218798,EUR,800,sqm,True
Andrew Ryan,int:Andrew Ryan,int:Head of UCD and Insights,andrew.ryan@example.com,andrewryan,ext_98ec4779,98ec4779,cv_98ec4779,560.612.2777x0793,001-660-250-1667,1985,Head of UCD and Insights,Ireland,Norwegian,c38422ca,81b3c7c1,2024-07-15,2024-07-11,5,2022,8,2024,int:Acme,Acme,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Finance,Energy,int:Implementation,Advisory,57,82,362,1365,Hours,NOK,177745,GBP,800,sqm,False
Andrew Ryan,int:Andrew Ryan,int:Head of UCD and Insights,andrew.ryan@example.com,andrewryan,ext_98ec4779,98ec4779,cv_98ec4779,560.612.2777x0793,001-660-250-1667,1985,Head of UCD and Insights,Ireland,Norwegian,5955fb00,38e915b8,2025-04-08,2024-07-01,7,2014,11,2016,int:Contoso,Globex,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Health,Health,int:Advisory,Advisory,36,71,947,792,Hours,SEK,10845,GBP,100,sqm,False
Andrew Ryan,int:Andrew Ryan,int:Head of UCD and Insights,andrew.ryan@example.com,andrewryan,ext_98ec4779,98ec4779,cv_98ec4779,560.612.2777x0793,001-660-250-1667,1985,Head of UCD and Insights,Ireland,Norwegian,aa567dad,8b57c8af,2025-06-04,2024-07-22,11,2015,8,2015,int:Globex,Acme,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Health,Health,int:Advisory,Advisory,30,198,760,973,Hours,NOK,71539,EUR,700,sqm,True
Zoe Bell,int:Zoe Bell,int:Principal Databricks Engineer,zoe.bell@example.com,zoebell,ext_9da24b8a,9da24b8a,cv_9da24b8a,767.389.9730x8069,567-917-9576x024,1974,Data Engineering,Spain,Norwegian,497e3b08,c2656ad2,2023-12-19,2025-01-06,8,2022,7,2023,int:Contoso,Globex,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Finance,Energy,int:Advisory,Advisory,55,67,589,1115,Hours,GBP,46586,GBP,800,sqm,True
Zoe Bell,int:Zoe Bell,int:Principal Databricks Engineer,zoe.bell@example.com,zoebell,ext_9da24b8a,9da24b8a,cv_9da24b8a,767.389.9730x8069,567-917-9576x024,1974,Data Engineering,Spain,Norwegian,97f644ce,78241e22,2024-03-25,2025-07-24,10,2018,2,2020,int:Contoso,Globex,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Health,Finance,int:Advisory,Advisory,14,35,497,1341,Budget,GBP,121959,EUR,900,sqm,True
Zoe Bell,int:Zoe Bell,int:Principal Databricks Engineer,zoe.bell@example.com,zoebell,ext_9da24b8a,9da24b8a,cv_9da24b8a,767.389.9730x8069,567-917-9576x024,1974,Data Engineering,Spain,Norwegian,58c14ab2,d24891d3,2025-04-16,2025-09-22,9,2019,3,2023,int:Contoso,Acme,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Health,Health,int:Implementation,Implementation,71,86,337,464,Hours,SEK,208677,GBP,1000,sqm,False
Zoe Bell,int:Zoe Bell,int:Principal Databricks Engineer,zoe.bell@example.com,zoebell,ext_9da24b8a,9da24b8a,cv_9da24b8a,767.389.9730x8069,567-917-9576x024,1974,Data Engineering,Spain,Norwegian,8584f9ac,52152c37,2023-12-03,2024-10-23,1,2013,2,2017,int:Globex,Globex,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Health,Energy,int:Advisory,Implementation,18,37,655,418,Hours,NOK,78987,EUR,600,sqm,False
Zoe Bell,int:Zoe Bell,int:Principal Databricks Engineer,zoe.bell@example.com,zoebell,ext_9da24b8a,9da24b8a,cv_9da24b8a,767.389.9730x8069,567-917-9576x024,1974,Data Engineering,Spain,Norwegian,9ebd14ea,bcdd8df5,2025-10-18,2025-05-06,11,2013,3,2013,int:Acme,Contoso,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Health,Finance,int:Implementation,Implementation,81,182,312,1576,Hours,GBP,240826,GBP,300,sqm,False
Zoe Bell,int:Zoe Bell,int:Principal Databricks Engineer,zoe.bell@example.com,zoebell,ext_9da24b8a,9da24b8a,cv_9da24b8a,767.389.9730x8069,567-917-9576x024,1974,Data Engineering,Spain,Norwegian,888468ab,1e22497a,2024-07-13,2025-03-13,8,2018,12,2019,int:Contoso,Acme,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Energy,Finance,int:Implementation,Implementation,19,112,262,832,Budget,GBP,102405,SEK,300,sqm,False
Debra Harrington,int:Debra Harrington,int:Associate Data Engineer,debra.harrington@mail.test,debraharrington,ext_177a019e,177a019e,cv_177a019e,(873)783-9597x246,329.834.1722x3297,1990,Data Engineering,Australia,Swedish,3eb79cd8,7fbe1600,2024-01-15,2024-02-06,3,2021,5,2025,int:Contoso,Globex,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Health,Health,int:Advisory,Advisory,86,30,920,451,Hours,EUR,53448,EUR,800,sqm,False
Debra Harrington,int:Debra Harrington,int:Associate Data Engineer,debra.harrington@mail.test,debraharrington,ext_177a019e,177a019e,cv_177a019e,(873)783-9597x246,329.834.1722x3297,1990,Data Engineering,Australia,Swedish,ae7657dd,b29e25de,2025-08-22,2025-09-23,7,2019,10,2023,int:Contoso,Contoso,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Health,Energy,int:Implementation,Implementation,50,134,325,252,Budget,SEK,14784,GBP,100,sqm,False
Debra Harrington,int:Debra Harrington,int:Associate Data Engineer,debra.harrington@mail.test,debraharrington,ext_177a019e,177a019e,cv_177a019e,(873)783-9597x246,329.834.1722x3297,1990,Data Engineering,Australia,Swedish,9457cf3d,f869d3ef,2025-08-03,2024-04-14,1,2013,8,2018,int:Acme,Globex,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Energy,Finance,int:Advisory,Advisory,77,35,398,1370,Hours,SEK,219810,GBP,600,sqm,True
Stefanie Gonzalez,int:Stefanie Gonzalez,int:Principal Data Scientist,stefanie.gonzalez@example.org,stefaniegonzalez,ext_6a83e8bc,6a83e8bc,cv_6a83e8bc,001-289-310-7711x991,(313)452-4787,2002,AI/ML,Ireland,Polish,3b6a6b8a,b71cc5fc,2024-01-08,2025-08-26,4,2015,2,2017,int:Acme,Globex,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Energy,Finance,int:Implementation,Advisory,17,187,147,1582,Budget,EUR,82150,SEK,200,sqm,False
Stefanie Gonzalez,int:Stefanie Gonzalez,int:Principal Data Scientist,stefanie.gonzalez@example.org,stefaniegonzalez,ext_6a83e8bc,6a83e8bc,cv_6a83e8bc,001-289-310-7711x991,(313)452-4787,2002,AI/ML,Ireland,Polish,c87eb9fb,2d6bfa88,2025-03-22,2025-11-09,1,2017,8,2020,int:Acme,Globex,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Finance,Health,int:Advisory,Implementation,10,35,776,1904,Hours,SEK,118457,SEK,200,sqm,True
Stefanie Gonzalez,int:Stefanie Gonzalez,int:Principal Data Scientist,stefanie.gonzalez@example.org,stefaniegonzalez,ext_6a83e8bc,6a83e8bc,cv_6a83e8bc,001-289-310-7711x991,(313)452-4787,2002,AI/ML,Ireland,Polish,a36a4382,1fe5fc74,2025-10-31,2025-11-15,11,2014,5,2019,int:Contoso,Acme,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Health,Energy,int:Implementation,Advisory,20,79,355,799,Budget,GBP,227231,EUR,200,sqm,True
Stefanie Gonzalez,int:Stefanie Gonzalez,int:Principal Data Scientist,stefanie.gonzalez@example.org,stefaniegonzalez,ext_6a83e8bc,6a83e8bc,cv_6a83e8bc,001-289-310-7711x991,(313)452-4787,2002,AI/ML,Ireland,Polish,c0e2afee,c4f088b9,2025-01-09,2024-12-03,1,2020,1,2025,int:Acme,Contoso,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Health,Health,int:Advisory,Implementation,71,113,714,1698,Budget,GBP,218847,EUR,800,sqm,False
Andrew Hernandez,int:Andrew Hernandez,int:Lead Data Engineer,andrew.hernandez@example.com,andrewhernandez,ext_eaad8b80,eaad8b80,cv_eaad8b80,+1-455-321-3760x3754,856-953-2863x266,1978,Data Engineering,United Kingdom,Danish,922f7a90,369abe02,2024-12-10,2024-10-26,5,2012,9,2014,int:Acme,Contoso,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Finance,Energy,int:Advisory,Implementation,59,161,997,639,Hours,NOK,214566,EUR,600,sqm,False
Andrew Hernandez,int:Andrew Hernandez,int:Lead Data Engineer,andrew.hernandez@example.com,andrewhernandez,ext_eaad8b80,eaad8b80,cv_eaad8b80,+1-455-321-3760x3754,856-953-2863x266,1978,Data Engineering,United Kingdom,Danish,7d86d0db,1c1b4fbd,2024-06-23,2024-06-23,9,2013,3,2018,int:Acme,Contoso,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Energy,Finance,int:Advisory,Advisory,72,20,670,448,Hours,EUR,203466,EUR,600,sqm,True
Andrew Hernandez,int:Andrew Hernandez,int:Lead Data Engineer,andrew.hernandez@example.com,andrewhernandez,ext_eaad8b80,eaad8b80,cv_eaad8b80,+1-455-321-3760x3754,856-953-2863x266,1978,Data Engineering,United Kingdom,Danish,8452b469,89d66ebd,2025-08-14,2025-01-13,12,2016,5,2018,int:Contoso,Globex,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Energy,Health,int:Implementation,Implementation,18,94,938,353,Budget,EUR,185395,EUR,300,sqm,False
David Caldwell,int:David Caldwell,int:Senior ML Engineer,david.caldwell@example.com,davidcaldwell,ext_959c366d,959c366d,cv_959c366d,250.872.0811x55626,001-602-490-8466x84550,1977,AI/ML,Slovenia,British,98c1a5c1,09f63b42,2025-01-19,2025-06-22,8,2016,1,2020,int:Contoso,Contoso,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Finance,Energy,int:Implementation,Implementation,15,119,647,259,Hours,SEK,121656,GBP,1000,sqm,False
David Caldwell,int:David Caldwell,int:Senior ML Engineer,david.caldwell@example.com,davidcaldwell,ext_959c366d,959c366d,cv_959c366d,250.872.0811x55626,001-602-490-8466x84550,1977,AI/ML,Slovenia,British,30fd4e5c,d043784e,2024-01-19,2024-07-25,4,2014,10,2019,int:Contoso,Globex,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Energy,Energy,int:Implementation,Implementation,13,136,542,128,Budget,EUR,101190,NOK,900,sqm,True
David Caldwell,int:David Caldwell,int:Senior ML Engineer,david.caldwell@example.com,davidcaldwell,ext_959c366d,959c366d,cv_959c366d,250.872.0811x55626,001-602-490-8466x84550,1977,AI/ML,Slovenia,British,a01a4ec1,307cd35b,2025-03-04,2025-05-16,8,2012,9,2015,int:Globex,Contoso,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Finance,Energy,int:Advisory,Advisory,64,134,234,1509,Budget,SEK,219290,SEK,900,sqm,True
David Caldwell,int:David Caldwell,int:Senior ML Engineer,david.caldwell@example.com,davidcaldwell,ext_959c366d,959c366d,cv_959c366d,250.872.0811x55626,001-602-490-8466x84550,1977,AI/ML,Slovenia,British,c34be033,a9af8866,2025-04-19,2025-11-05,2,2016,5,2020,int:Globex,Acme,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Finance,Health,int:Advisory,Implementation,64,128,387,1707,Budget,NOK,54715,NOK,600,sqm,False
Anne Robinson,int:Anne Robinson,int:Consultant Frontend Engineer,anne.robinson@example.com,annerobinson,ext_56923389,56923389,cv_56923389,001-367-238-9975x634,+1-656-728-8431,2000,Software Engineering,United Kingdom,Danish,da6deef0,d3590f76,2024-10-11,2024-03-20,8,2016,11,2021,int:Globex,Acme,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Energy,Finance,int:Implementation,Implementation,11,153,652,178,Budget,GBP,138683,NOK,200,sqm,False
Anne Robinson,int:Anne Robinson,int:Consultant Frontend Engineer,anne.robinson@example.com,annerobinson,ext_56923389,56923389,cv_56923389,001-367-238-9975x634,+1-656-728-8431,2000,Software Engineering,United Kingdom,Danish,b57dae00,3ea66b97,2024-01-16,2024-10-04,12,2022,1,2023,int:Globex,Contoso,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Energy,Health,int:Implementation,Implementation,60,122,487,1642,Budget,EUR,194885,EUR,300,sqm,False
Anne Robinson,int:Anne Robinson,int:Consultant Frontend Engineer,anne.robinson@example.com,annerobinson,ext_56923389,56923389,cv_56923389,001-367-238-9975x634,+1-656-728-8431,2000,Software Engineering,United Kingdom,Danish,c167bcd3,1c593b1f,2025-05-02,2024-10-16,9,2024,7,2025,int:Acme,Contoso,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Finance,Finance,int:Implementation,Advisory,45,102,147,1748,Budget,EUR,171072,GBP,100,sqm,False
Anne Robinson,int:Anne Robinson,int:Consultant Frontend Engineer,anne.robinson@example.com,annerobinson,ext_56923389,56923389,cv_56923389,001-367-238-9975x634,+1-656-728-8431,2000,Software Engineering,United Kingdom,Danish,f7b278e1,8e1ae4ce,2024-04-22,2024-06-24,4,2020,11,2023,int:Acme,Globex,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Finance,Energy,int:Advisory,Advisory,75,83,346,1844,Budget,NOK,208303,NOK,500,sqm,False
