Name,Name (multilang),Title (#{lang}),Email,UPN,External User ID,CV Partner User ID,CV Partner CV ID,Phone Number,Landline,Birth Year,Department,Country,Nationality,CV Partner section ID,External unique ID,Updated,Updated by owner,Name,Description,Highlighted
MLOps Playbook,int:James Wilson,int:Principal MLOps Engineer,james.wilson@mail.test,jameswilson,ext_0d241f3c,0d241f3c,cv_0d241f3c,823.800.8576,001-556-874-9160x1692,1981,Data Engineering,India,Danish,8fc913ac,c74fda2e,2023-12-16,2024-09-10,MLOps Playbook,Conference talk / blog summary.,True
MLOps Playbook,int:Amanda Gill,int:Principal Python Developer,amanda.gill@example.org,amandagill,ext_6333b3cf,6333b3cf,cv_6333b3cf,758-275-0663x370,001-324-397-2439x920,1985,Data Engineering,Ireland,Swedish,0ea128fb,92d5014c,2023-12-05,2025-04-11,MLOps Playbook,Conference talk / blog summary.,False
Data Mesh in Practice,int:Amanda Gill,int:Principal Python Developer,amanda.gill@example.org,amandagill,ext_6333b3cf,6333b3cf,cv_6333b3cf,758-275-0663x370,001-324-397-2439x920,1985,Data Engineering,Ireland,Swedish,e0430d9a,4d7dbb61,2025-03-30,2024-01-26,Data Mesh in Practice,Conference talk / blog summary.,False
Azure Fabric Basics,int:Amanda Gill,int:Principal Python Developer,amanda.gill@example.org,amandagill,ext_6333b3cf,6333b3cf,cv_6333b3cf,758-275-0663x370,001-324-397-2439x920,1985,Data Engineering,Ireland,Swedish,2bd080fa,b956b4be,2025-10-11,2025-03-19,Azure Fabric Basics,Conference talk / blog summary.,False
AWS Well-Architected,int:Jacob Robinson,int:Senior Data Platform Engineer,jacob.robinson@example.com,jacobrobinson,ext_261969b4,261969b4,cv_261969b4,+1-866-691-8362x6448,001-961-219-5243x6402,1996,Data Engineering,United Kingdom,Danish,d28b1110,1cdadc17,2025-04-23,2024-07-19,AWS Well-Architected,Conference talk / blog summary.,False
Databricks Lakehouse Patterns,int:Jacob Robinson,int:Senior Data Platform Engineer,jacob.robinson@example.com,jacobrobinson,ext_261969b4,261969b4,cv_261969b4,+1-866-691-8362x6448,001-961-219-5243x6402,1996,Data Engineering,United Kingdom,Danish,9c92ed4d,874e129b,2024-03-06,2024-06-02,Databricks Lakehouse Patterns,Conference talk / blog summary.,True
Modern .NET APIs,int:Todd Hardy,int:Head of Business Analysis,todd.hardy@example.org,toddhardy,ext_fac9015e,fac9015e,cv_fac9015e,716-486-4622,001-223-472-8179x323,1984,Head of Business Analysis,United Kingdom,Norwegian,a91b7d2b,60df34a2,2024-02-20,2024-09-29,Modern .NET APIs,,False
MLOps Playbook,int:Tiffany Warren,int:Principal ML Engineer,tiffany.warren@mail.test,tiffanywarren,ext_2d4987e4,2d4987e4,cv_2d4987e4,001-334-767-9121x41614,2932771004,1985,AI/ML,United Kingdom,British,da382e9f,6e922712,2024-04-26,2024-09-23,MLOps Playbook,Conference talk / blog summary.,False
Intro to dbt,int:Tiffany Warren,int:Principal ML Engineer,tiffany.warren@mail.test,tiffanywarren,ext_2d4987e4,2d4987e4,cv_2d4987e4,001-334-767-9121x41614,2932771004,1985,AI/ML,United Kingdom,British,582ce274,86ff33c6,2025-06-21,2025-01-16,Intro to dbt,Conference talk / blog summary.,True
Modern .NET APIs,int:Justin Garcia,int:Principal C# Developer,justin.garcia@mail.test,justingarcia,ext_81783c3a,81783c3a,cv_81783c3a,938-706-9847,+1-765-755-5356x690,1998,Software Engineering,United Kingdom,Norwegian,c8d45b56,32681025,2025-09-28,2025-02-26,Modern .NET APIs,Conference talk / blog summary.,False
Azure Fabric Basics,int:Justin Garcia,int:Principal C# Developer,justin.garcia@mail.test,justingarcia,ext_81783c3a,81783c3a,cv_81783c3a,938-706-9847,+1-765-755-5356x690,1998,Software Engineering,United Kingdom,Norwegian,4022fe29,98ad9220,2025-02-23,2024-11-21,Azure Fabric Basics,,True
Optimising PySpark,int:James Perez,int:Associate DevOps Engineer,james.perez@example.org,jamesperez,ext_88f59ddc,88f59ddc,cv_88f59ddc,607-562-0918,(779)978-6305x050,1997,Cloud Engineering,India,British,1bfeafcc,1333503c,2024-08-28,2024-05-15,Optimising PySpark,Conference talk / blog summary.,False
MLOps Playbook,int:Harry Smith,int:Principal Backend Engineer,harry.smith@example.com,harrysmith,ext_d560ecad,d560ecad,cv_d560ecad,397.869.1567,993-428-9802x7148,1973,Software Engineering,United Kingdom,Norwegian,889ccd4a,f6f5873f,2025-06-05,2024-04-28,MLOps Playbook,Conference talk / blog summary.,False
Modern .NET APIs,int:Amanda Hill,int:Principal Frontend Engineer,amanda.hill@example.com,amandahill,ext_e37b62c1,e37b62c1,cv_e37b62c1,417.783.3321x160,(343)747-1287x1539,1969,Software Engineering,India,Swedish,d88261a7,9f65c16b,2024-03-30,2025-03-07,Modern .NET APIs,Conference talk / blog summary.,True
Intro to dbt,int:Amanda Hill,int:Principal Frontend Engineer,amanda.hill@example.com,amandahill,ext_e37b62c1,e37b62c1,cv_e37b62c1,417.783.3321x160,(343)747-1287x1539,1969,Software Engineering,India,Swedish,d6bbb0f2,4b7aead4,2025-05-25,2025-02-26,Intro to dbt,Conference talk / blog summary.,False
Intro to dbt,int:Terri Tran,int:Consultant ML Engineer,terri.tran@example.com,territran,ext_493b6096,493b6096,cv_493b6096,(568)363-3414x1115,001-552-856-9040,1982,AI/ML,Australia,Danish,5e2fbb79,80e3418a,2025-04-09,2025-01-15,Intro to dbt,Conference talk / blog summary.,True
MLOps Playbook,int:Terri Tran,int:Consultant ML Engineer,terri.tran@example.com,territran,ext_493b6096,493b6096,cv_493b6096,(568)363-3414x1115,001-552-856-9040,1982,AI/ML,Australia,Danish,5cdf3b34,00b0ea23,2024-09-15,2024-01-03,MLOps Playbook,Conference talk / blog summary.,True
Databricks Lakehouse Patterns,int:Terri Tran,int:Consultant ML Engineer,terri.tran@example.com,territran,ext_493b6096,493b6096,cv_493b6096,(568)363-3414x1115,001-552-856-9040,1982,AI/ML,Australia,Danish,d59f3801,e3105ad8,2024-11-24,2025-02-21,Databricks Lakehouse Patterns,Conference talk / blog summary.,True
Databricks Lakehouse Patterns,int:Heidi Martinez,int:Senior Python Developer,heidi.martinez@example.org,heidimartinez,ext_c9198d37,c9198d37,cv_c9198d37,(455)628-9931x60875,777.629.4209,1974,Data Engineering,United Kingdom,Danish,45b1c593,a63b8da8,2025-06-15,2024-12-22,Databricks Lakehouse Patterns,Conference talk / blog summary.,False
Intro to dbt,int:Heidi Martinez,int:Senior Python Developer,heidi.martinez@example.org,heidimartinez,ext_c9198d37,c9198d37,cv_c9198d37,(455)628-9931x60875,777.629.4209,1974,Data Engineering,United Kingdom,Danish,40dc7a1c,b5d70adb,2024-05-17,2024-01-07,Intro to dbt,Conference talk / blog summary.,True
Kubernetes for Data,int:Heidi Martinez,int:Senior Python Developer,heidi.martinez@example.org,heidimartinez,ext_c9198d37,c9198d37,cv_c9198d37,(455)628-9931x60875,777.629.4209,1974,Data Engineering,United Kingdom,Danish,25e65e10,01e5e895,2024-02-14,2025-02-25,Kubernetes for Data,Conference talk / blog summary.,True
Azure Fabric Basics,int:Miranda Henry,int:Principal Analytics Engineer,miranda.henry@example.com,mirandahenry,ext_a1f96342,a1f96342,cv_a1f96342,214.497.3746x05233,364.620.8656x7566,1993,Data Engineering,United Kingdom,British,c539a32d,fcfa9299,2024-05-06,2023-12-16,Azure Fabric Basics,Conference talk / blog summary.,True
Modern .NET APIs,int:Taylor Alexander,int:Senior ML Engineer,taylor.alexander@example.com,tayloralexander,ext_7c1c24b2,7c1c24b2,cv_7c1c24b2,+1-820-515-7201x85962,3139674926,1994,AI/ML,United Kingdom,Polish,9246a7b9,d8186763,2024-05-30,2024-03-30,Modern .NET APIs,Conference talk / blog summary.,False
Modern .NET APIs,int:Taylor Alexander,int:Senior ML Engineer,taylor.alexander@example.com,tayloralexander,ext_7c1c24b2,7c1c24b2,cv_7c1c24b2,+1-820-515-7201x85962,3139674926,1994,AI/ML,United Kingdom,Polish,80b7a47d,33f0ac77,2025-08-30,2024-02-01,Modern .NET APIs,Conference talk / blog summary.,True
Modern .NET APIs,int:Taylor Alexander,int:Senior ML Engineer,taylor.alexander@example.com,tayloralexander,ext_7c1c24b2,7c1c24b2,cv_7c1c24b2,+1-820-515-7201x85962,3139674926,1994,AI/ML,United Kingdom,Polish,6cdbf17f,3c9fb993,2024-04-17,2025-04-12,Modern .NET APIs,Conference talk / blog summary.,True
Intro to dbt,int:Charles Soto,int:Senior Scrum Master,charles.soto@example.com,charlessoto,ext_82274ed6,82274ed6,cv_82274ed6,+1-603-403-2432x98395,001-896-418-4462x6714,1988,Delivery Management,United Kingdom,Swedish,a3345b49,a5ae4aa3,2025-06-15,2024-12-12,Intro to dbt,Conference talk / blog summary.,True
Streaming 101,int:Charles Soto,int:Senior Scrum Master,charles.soto@example.com,charlessoto,ext_82274ed6,82274ed6,cv_82274ed6,+1-603-403-2432x98395,001-896-418-4462x6714,1988,Delivery Management,United Kingdom,Swedish,4751bf38,7e105c8f,2025-02-16,2025-02-06,Streaming 101,Conference talk / blog summary.,False
Streaming 101,int:Brian Hernandez,int:Associate Data Engineer,brian.hernandez@example.com,brianhernandez,ext_bf56d048,bf56d048,cv_bf56d048,+1-431-843-5989,(356)360-9314,1998,Data Engineering,United Kingdom,Swedish,86fa77d9,c94eb074,2024-01-09,2023-12-21,Streaming 101,Conference talk / blog summary.,True
MLOps Playbook,int:Brian Hernandez,int:Associate Data Engineer,brian.hernandez@example.com,brianhernandez,ext_bf56d048,bf56d048,cv_bf56d048,+1-431-843-5989,(356)360-9314,1998,Data Engineering,United Kingdom,Swedish,08690c63,796b7035,2024-09-10,2024-02-18,MLOps Playbook,Conference talk / blog summary.,True
Optimising PySpark,int:Brian Hernandez,int:Associate Data Engineer,brian.hernandez@example.com,brianhernandez,ext_bf56d048,bf56d048,cv_bf56d048,+1-431-843-5989,(356)360-9314,1998,Data Engineering,United Kingdom,Swedish,03ba963e,f862dc35,2025-11-12,2024-06-05,Optimising PySpark,,True
Data Mesh in Practice,int:Victoria Wilson,int:Senior Data Platform Engineer,victoria.wilson@example.org,victoriawilson,ext_ccc23495,ccc23495,cv_ccc23495,8259625889,001-624-208-2226,1978,Data Engineering,Ireland,Danish,33363716,26e93347,2024-02-08,2023-12-05,Data Mesh in Practice,Conference talk / blog summary.,True
Intro to dbt,int:Kathy Obrien,int:Consultant Azure Engineer,kathy.obrien@example.com,kathyobrien,ext_99f1b6a5,99f1b6a5,cv_99f1b6a5,001-853-596-7275x7844,314-665-1113x1290,1988,Cloud Engineering,USA,Danish,c280d41c,919be4d3,2024-01-09,2025-06-19,Intro to dbt,Conference talk / blog summary.,False
AWS Well-Architected,int:Kathy Obrien,int:Consultant Azure Engineer,kathy.obrien@example.com,kathyobrien,ext_99f1b6a5,99f1b6a5,cv_99f1b6a5,001-853-596-7275x7844,314-665-1113x1290,1988,Cloud Engineering,USA,Danish,1deffbb1,30185b06,2024-11-14,2025-05-05,AWS Well-Architected,Conference talk / blog summary.,True
MLOps Playbook,int:Krystal Perez,int:Principal Enterprise Architect,krystal.perez@example.com,krystalperez,ext_77187543,77187543,cv_77187543,+1-370-868-2778,2939068538,1974,Architecture,India,British,67587b4d,9f832312,2024-02-25,2024-07-26,MLOps Playbook,Conference talk / blog summary.,True
Intro to dbt,int:Alexandra Hayes,int:Principal AI Engineer,alexandra.hayes@example.org,alexandrahayes,ext_758fdedf,758fdedf,cv_758fdedf,(283)821-5285,662.551.5381x4474,1987,AI/ML,Spain,British,ca2914f0,d4ad101b,2024-10-01,2024-10-26,Intro to dbt,Conference talk / blog summary.,True
MLOps Playbook,int:Alexandra Hayes,int:Principal AI Engineer,alexandra.hayes@example.org,alexandrahayes,ext_758fdedf,758fdedf,cv_758fdedf,(283)821-5285,662.551.5381x4474,1987,AI/ML,Spain,British,d3888c92,13d42c4a,2025-08-28,2024-08-04,MLOps Playbook,Conference talk / blog summary.,True
Modern .NET APIs,int:Scott Dalton,int:Associate C# Developer,scott.dalton@example.org,scottdalton,ext_8eb63aba,8eb63aba,cv_8eb63aba,9962348079,(709)275-4510x526,1992,Software Engineering,Ireland,Danish,cf6e2eed,aef62b0e,2024-09-11,2024-03-18,Modern .NET APIs,Conference talk / blog summary.,True
Data Mesh in Practice,int:Veronica Torres,int:Associate Backend Engineer,veronica.torres@mail.test,veronicatorres,ext_7794a53d,7794a53d,cv_7794a53d,367-931-8826,8244376545,1975,Software Engineering,United Kingdom,Danish,02314de1,b2b77d02,2024-11-20,2023-11-30,Data Mesh in Practice,Conference talk / blog summary.,False
Kubernetes for Data,int:Christine Lynch,int:Consultant Azure Engineer,christine.lynch@mail.test,christinelynch,ext_e27a307e,e27a307e,cv_e27a307e,+1-241-777-2256,001-531-934-0266x502,1989,Cloud Engineering,India,British,14fa4de9,9db3c238,2025-10-12,2024-06-02,Kubernetes for Data,,True
Intro to dbt,int:Christine Lynch,int:Consultant Azure Engineer,christine.lynch@mail.test,christinelynch,ext_e27a307e,e27a307e,cv_e27a307e,+1-241-777-2256,001-531-934-0266x502,1989,Cloud Engineering,India,British,c2b154d3,639f004b,2025-08-22,2023-12-21,Intro to dbt,Conference talk / blog summary.,True
Intro to dbt,int:Jody Meza,int:Senior Python Developer,jody.meza@mail.test,jodymeza,ext_71eb7559,71eb7559,cv_71eb7559,+1-341-267-8725x68621,(225)880-3056,1990,Data Engineering,USA,British,b3abdd3b,f204e481,2025-07-13,2024-01-30,Intro to dbt,Conference talk / blog summary.,False
Databricks Lakehouse Patterns,int:Jody Meza,int:Senior Python Developer,jody.meza@mail.test,jodymeza,ext_71eb7559,71eb7559,cv_71eb7559,+1-341-267-8725x68621,(225)880-3056,1990,Data Engineering,USA,British,bdddfdab,148bae28,2024-04-13,2025-02-15,Databricks Lakehouse Patterns,Conference talk / blog summary.,True
Databricks Lakehouse Patterns,int:Jared Clark,int:Consultant Databricks Engineer,jared.clark@example.com,jaredclark,ext_5915f27e,5915f27e,cv_5915f27e,344.671.6392x8234,001-536-337-1892x392,1973,Data Engineering,United Kingdom,Swedish,71f0770a,a220a04d,2024-12-12,2024-12-03,Databricks Lakehouse Patterns,Conference talk / blog summary.,False
Modern .NET APIs,int:Jared Clark,int:Consultant Databricks Engineer,jared.clark@example.com,jaredclark,ext_5915f27e,5915f27e,cv_5915f27e,344.671.6392x8234,001-536-337-1892x392,1973,Data Engineering,United Kingdom,Swedish,5bb672c6,01c6a036,2025-07-05,2025-10-24,Modern .NET APIs,Conference talk / blog summary.,True
Optimising PySpark,int:Jared Clark,int:Consultant Databricks Engineer,jared.clark@example.com,jaredclark,ext_5915f27e,5915f27e,cv_5915f27e,344.671.6392x8234,001-536-337-1892x392,1973,Data Engineering,United Kingdom,Swedish,8753b49d,d9cfc71a,2024-09-09,2024-05-11,Optimising PySpark,,True
Modern .NET APIs,int:Glenn Jones,int:Principal Oracle Engineer,glenn.jones@example.com,glennjones,ext_4ca7433c,4ca7433c,cv_4ca7433c,260.241.4545x63502,4536474916,1989,Cloud Engineering,United Kingdom,Polish,2b9a3f75,620ce1a2,2025-04-10,2023-11-20,Modern .NET APIs,Conference talk / blog summary.,True
AWS Well-Architected,int:Glenn Jones,int:Principal Oracle Engineer,glenn.jones@example.com,glennjones,ext_4ca7433c,4ca7433c,cv_4ca7433c,260.241.4545x63502,4536474916,1989,Cloud Engineering,United Kingdom,Polish,9b0ada9b,a21a8334,2023-12-02,2024-06-15,AWS Well-Architected,,True
Optimising PySpark,int:Glenn Jones,int:Principal Oracle Engineer,glenn.jones@example.com,glennjones,ext_4ca7433c,4ca7433c,cv_4ca7433c,260.241.4545x63502,4536474916,1989,Cloud Engineering,United Kingdom,Polish,0f71699e,d402237f,2024-08-18,2024-03-04,Optimising PySpark,Conference talk / blog summary.,True
AWS Well-Architected,int:Jesse Mann,int:Principal Cloud Architect,jesse.mann@mail.test,jessemann,ext_419183b0,419183b0,cv_419183b0,476-688-0294,4909367881,1977,Architecture,Slovenia,Swedish,21ea985a,0077e374,2023-11-22,2023-12-23,AWS Well-Architected,Conference talk / blog summary.,False
Intro to dbt,int:Jesse Mann,int:Principal Cloud Architect,jesse.mann@mail.test,jessemann,ext_419183b0,419183b0,cv_419183b0,476-688-0294,4909367881,1977,Architecture,Slovenia,Swedish,22cce232,9c6d150f,2025-10-06,2025-05-16,Intro to dbt,Conference talk / blog summary.,False
AWS Well-Architected,int:Jacqueline Gibson,int:Principal Analytics Engineer,jacqueline.gibson@mail.test,jacquelinegibson,ext_a4d0d026,a4d0d026,cv_a4d0d026,001-286-986-6943x20293,684.243.4481x23083,2000,Data Engineering,Ireland,Norwegian,8116e78d,ec8e5d2a,2024-07-13,2023-12-02,AWS Well-Architected,Conference talk / blog summary.,False
Modern .NET APIs,int:Jacqueline Gibson,int:Principal Analytics Engineer,jacqueline.gibson@mail.test,jacquelinegibson,ext_a4d0d026,a4d0d026,cv_a4d0d026,001-286-986-6943x20293,684.243.4481x23083,2000,Data Engineering,Ireland,Norwegian,23e3ebab,5b254c50,2025-07-26,2025-07-13,Modern .NET APIs,,False
Data Mesh in Practice,int:Jacqueline Gibson,int:Principal Analytics Engineer,jacqueline.gibson@mail.test,jacquelinegibson,ext_a4d0d026,a4d0d026,cv_a4d0d026,001-286-986-6943x20293,684.243.4481x23083,2000,Data Engineering,Ireland,Norwegian,b9a1793b,22c1a014,2025-11-15,2024-06-23,Data Mesh in Practice,Conference talk / blog summary.,True
Optimising PySpark,int:Grace Bradshaw,int:Senior Solution Architect,grace.bradshaw@example.org,gracebradshaw,ext_71230baa,71230baa,cv_71230baa,+1-724-724-0338x1059,284-726-9450,1969,Architecture,United Kingdom,Norwegian,270027b4,520f6164,2024-11-14,2025-02-04,Optimising PySpark,Conference talk / blog summary.,True
Intro to dbt,int:Grace Bradshaw,int:Senior Solution Architect,grace.bradshaw@example.org,gracebradshaw,ext_71230baa,71230baa,cv_71230baa,+1-724-724-0338x1059,284-726-9450,1969,Architecture,United Kingdom,Norwegian,f950a3f4,f29da141,2025-05-10,2025-09-05,Intro to dbt,Conference talk / blog summary.,False
Streaming 101,int:Grace Bradshaw,int:Senior Solution Architect,grace.bradshaw@example.org,gracebradshaw,ext_71230baa,71230baa,cv_71230baa,+1-724-724-0338x1059,284-726-9450,1969,Architecture,United Kingdom,Norwegian,0318f8c2,72cd96b0,2023-12-11,2025-05-06,Streaming 101,Conference talk / blog summary.,True
Streaming 101,int:Kristin Weber,int:Senior Data Platform Engineer,kristin.weber@example.org,kristinweber,ext_73a2b6e5,73a2b6e5,cv_73a2b6e5,642.540.8916,435.943.9627x365,1969,Data Engineering,India,Swedish,e82053b9,c395652c,2025-04-24,2024-12-22,Streaming 101,Conference talk / blog summary.,False
Intro to dbt,int:Kristin Weber,int:Senior Data Platform Engineer,kristin.weber@example.org,kristinweber,ext_73a2b6e5,73a2b6e5,cv_73a2b6e5,642.540.8916,435.943.9627x365,1969,Data Engineering,India,Swedish,94f7056b,503347b2,2025-09-12,2025-03-05,Intro to dbt,Conference talk / blog summary.,True
Azure Fabric Basics,int:Kristin Weber,int:Senior Data Platform Engineer,kristin.weber@example.org,kristinweber,ext_73a2b6e5,73a2b6e5,cv_73a2b6e5,642.540.8916,435.943.9627x365,1969,Data Engineering,India,Swedish,d1356437,a375829b,2025-10-25,2024-01-06,Azure Fabric Basics,Conference talk / blog summary.,True
Azure Fabric Basics,int:Deborah Kerr,int:Senior MLOps Engineer,deborah.kerr@example.com,deborahkerr,ext_88522e1c,88522e1c,cv_88522e1c,485-613-2797,372-830-8481x00184,1972,Data Engineering,United Kingdom,British,93fe6cdf,8e40465e,2025-08-06,2024-10-30,Azure Fabric Basics,Conference talk / blog summary.,True
Intro to dbt,int:Gabriel Parker,int:Consultant Kubernetes Engineer,gabriel.parker@example.org,gabrielparker,ext_7bd01f0c,7bd01f0c,cv_7bd01f0c,8924268592,+1-749-445-1475x41022,1986,Cloud Engineering,Spain,British,a947ffd2,6d4df488,2024-06-05,2024-09-16,Intro to dbt,Conference talk / blog summary.,True
AWS Well-Architected,int:Kaitlyn Carroll,int:Senior Full-stack Engineer,kaitlyn.carroll@mail.test,kaitlyncarroll,ext_999e554e,999e554e,cv_999e554e,(877)711-9642x1522,976-576-9523x66878,1984,Software Engineering,Ireland,Danish,30f7e1ee,888d6d01,2025-04-06,2024-10-04,AWS Well-Architected,Conference talk / blog summary.,False
Kubernetes for Data,int:Kaitlyn Carroll,int:Senior Full-stack Engineer,kaitlyn.carroll@mail.test,kaitlyncarroll,ext_999e554e,999e554e,cv_999e554e,(877)711-9642x1522,976-576-9523x66878,1984,Software Engineering,Ireland,Danish,c3ae476a,15200163,2024-01-29,2025-07-18,Kubernetes for Data,,False
Azure Fabric Basics,int:Keith Martinez,int:Principal Delivery Manager,keith.martinez@example.com,keithmartinez,ext_d4f88793,d4f88793,cv_d4f88793,(719)968-9313x5030,(810)555-2472,1978,Delivery Management,Australia,Polish,a9b21b36,608610b8,2025-09-14,2025-08-11,Azure Fabric Basics,Conference talk / blog summary.,True
